ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2018-12-26 09:09:50.998657,,https://www.nytimes.com/2018/12/26/world/asia/china-wang-quanzhang-lawyer-trial.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453228870,2018-12-26 11:21:22,1125639690,[],China Holds Secret Trial for Rights Lawyer After 3 Years in Detention,https://www.nytimes.com/2018/12/26/world/asia/china-wang-quanzhang-lawyer-trial.html,
False,2018-12-27 00:34:13.901854,,https://www.nytimes.com/interactive/2018/12/26/opinion/europe-migrant-crisis-mediterranean-libya.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453316692,2018-12-26 05:57:18,1126202551,[],&#x2018;It&#x2019;s an Act of Murder&#x2019;: How Europe Outsources Suffering as Migrants Drown,https://www.nytimes.com/interactive/2018/12/26/opinion/europe-migrant-crisis-mediterranean-libya.html?partner=rss&emc=rss,
False,2018-12-27 02:00:25.719512,,https://www.nytimes.com/2018/12/21/obituaries/timothy-c-may-dead.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453401435,2018-12-22 02:27:07,1126217429,[],"Timothy C. May, Early Advocate of Internet Privacy, Dies at 66",https://www.nytimes.com/2018/12/21/obituaries/timothy-c-may-dead.html?partner=rss&emc=rss,
False,2018-12-24 19:41:58.911920,,https://www.nytimes.com/2018/12/24/business/media/data-sharing-deals-privacy.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453416440,2018-12-24 12:38:53,1125426368,[],Advertising: Sharing Data for Deals? More Like Watching It Go With a Sigh,https://www.nytimes.com/2018/12/24/business/media/data-sharing-deals-privacy.html?partner=rss&emc=rss,
False,2018-12-24 16:39:41.465519,,https://www.nytimes.com/2018/12/24/neediest-cases/dog-trainer.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453446371,2018-12-24 11:59:41,1125384171,[],The Neediest Cases Fund: Starting Over by Learning the Language of Dogs,https://www.nytimes.com/2018/12/24/neediest-cases/dog-trainer.html?partner=rss&emc=rss,
False,2018-12-27 20:40:00.334335,,https://www.nytimes.com/2018/12/27/nyregion/lev-tahor-cult-kidnapping.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453630203,2018-12-27 18:32:21,1126751756,[],Jewish &#x2018;Cult&#x2019; Tied to Brooklyn and Mexico Is Accused of Kidnapping 2 Children,https://www.nytimes.com/2018/12/27/nyregion/lev-tahor-cult-kidnapping.html?partner=rss&emc=rss,
False,2018-12-28 18:30:08.370873,,https://archive.nytimes.com/www.nytimes.com/books/99/03/21/specials/lecarre-tinker.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1453717226,2018-12-28 18:30:08.370347,1127327051,[],The Spy Who Spied on Spies,https://archive.nytimes.com/www.nytimes.com/books/99/03/21/specials/lecarre-tinker.html,
False,2018-12-28 09:37:13.799850,,https://www.nytimes.com/2018/12/28/business/sears-retirees-alumni-meetings.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1454818345,2018-12-28 05:00:18,1127107247,[],"Sears Is Dying, but Workers&#x2019; Loyalty Lives On",https://www.nytimes.com/2018/12/28/business/sears-retirees-alumni-meetings.html?partner=rss&emc=rss,
False,2018-12-29 02:31:29.186203,,https://www.nytimes.com/2018/12/28/us/ronil-singh-officer-killed-gustavo-arriaga.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1455216292,2018-12-28 20:19:58,1127447129,[],Suspect Arrested in Shooting Death of California Police Officer,https://www.nytimes.com/2018/12/28/us/ronil-singh-officer-killed-gustavo-arriaga.html?partner=rss&emc=rss,
False,2018-12-29 02:31:28.512345,,https://www.nytimes.com/2018/12/28/us/politics/house-republicans-fbi-trump-investigation.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1455216844,2018-12-28 20:11:39,1127447118,[],Departing House Republicans Try to Keep Investigation Into F.B.I. Alive,https://www.nytimes.com/2018/12/28/us/politics/house-republicans-fbi-trump-investigation.html?partner=rss&emc=rss,
False,2019-01-01 17:19:48.555287,,https://www.nytimes.com/2019/01/01/technology/artificial-intelligence-export-restrictions.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1455782469,2019-01-01 18:37:47,1129074638,[],Curbs on A.I. Exports? Silicon Valley Fears Losing Its Edge,https://www.nytimes.com/2019/01/01/technology/artificial-intelligence-export-restrictions.html,
False,2019-01-02 15:30:47.755502,,https://www.nytimes.com/2019/01/02/us/politics/trump-congress-shutdown.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1456212065,2019-01-02 15:07:48,1129943378,[],Trump Rejects Potential Shutdown Compromise as He Prepares to Meet Congressional Leaders,https://www.nytimes.com/2019/01/02/us/politics/trump-congress-shutdown.html?partner=rss&emc=rss,
False,2019-01-05 19:28:23.611546,,https://www.nytimes.com/2019/01/05/us/jazmine-barnes-houston-rally.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1458352852,2019-01-06 00:22:26,1137276060,[],"At Rally for Jazmine Barnes, an Outpouring of Grief and a Plea for Answers",https://www.nytimes.com/2019/01/05/us/jazmine-barnes-houston-rally.html,
False,2019-01-06 12:34:00.907430,,https://www.nytimes.com/2019/01/02/us/politics/trump-congress-shutdown.html?action=click&module=Top%20Stories&pgtype=Homepage,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1458730637,2019-01-02 00:00:00,1137629416,[],Trump and Democrats Dig In After Talks to Reopen Government Go Nowhere - The New York Times,https://www.nytimes.com/2019/01/02/us/politics/trump-congress-shutdown.html?action=click&module=Top%20Stories&pgtype=Homepage,
False,2019-01-08 09:31:04.251418,,https://www.nytimes.com/2019/01/08/us/california-today-pge-wildfire-protection.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1460145681,2019-01-08 14:09:31,1139025941,[],California Today: How PG&E Lobbied for Wildfire Protection,https://www.nytimes.com/2019/01/08/us/california-today-pge-wildfire-protection.html,
False,2019-01-08 19:52:19.145217,,https://www.nytimes.com/2019/01/08/us/politics/trump-border-wall-terrorists.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1460573580,2019-01-09 00:44:27,1139451442,[],"Trump’s Claim of Terrorists Streaming Over Border ‘Simply Isn’t True,’ Experts Say",https://www.nytimes.com/2019/01/08/us/politics/trump-border-wall-terrorists.html,
False,2019-01-09 06:36:01.424453,,https://www.nytimes.com/2019/01/09/opinion/president-trump-border-wall-weak.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1460847093,2019-01-09 06:00:03,1139751948,[],Why Trump&#x2019;s Weakness Masks the President&#x2019;s Power ,https://www.nytimes.com/2019/01/09/opinion/president-trump-border-wall-weak.html?partner=rss&emc=rss,
False,2019-01-09 11:16:15.344247,,https://www.nytimes.com/2019/01/09/us/politics/rod-rosenstein-justice-russia-investigation.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1461062467,2019-01-09 13:42:34,1140134205,[],Rod Rosenstein Expected to Leave Justice Dept. Once Attorney General Is Confirmed,https://www.nytimes.com/2019/01/09/us/politics/rod-rosenstein-justice-russia-investigation.html,
False,2019-01-09 13:43:56.211221,,https://www.nytimes.com/2019/01/09/technology/personaltech/china-wechat.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1461194952,2019-01-09 18:30:25,1140355350,[],"To Cover China, There’s No Substitute for WeChat",https://www.nytimes.com/2019/01/09/technology/personaltech/china-wechat.html,
False,2019-01-09 20:31:53.738338,,https://www.nytimes.com/2019/01/09/health/shutdown-fda-food-inspections.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1461350600,2019-01-09 23:37:12,1140964775,[],Government Shutdown Curtails F.D.A. Food Inspections,https://www.nytimes.com/2019/01/09/health/shutdown-fda-food-inspections.html,
False,2019-01-10 01:18:39.791218,,https://www.nytimes.com/2019/01/10/arts/television/whats-on-tv-thursday-brooklyn-nine-nine-and-lodge-49.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1461489309,2019-01-10 06:00:05,1141512916,[],What’s on TV Thursday: ‘Brooklyn Nine-Nine’ and ‘Lodge 49’,https://www.nytimes.com/2019/01/10/arts/television/whats-on-tv-thursday-brooklyn-nine-nine-and-lodge-49.html,
False,2019-01-10 07:31:42.205671,,https://www.nytimes.com/2019/01/10/world/asia/china-ambassador-canada-white-supremacy.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1461711619,2019-01-10 12:12:49,1142586203,[],China’s Ambassador to Canada Blames ‘White Supremacy’ for Feud Over Arrests,https://www.nytimes.com/2019/01/10/world/asia/china-ambassador-canada-white-supremacy.html,
False,2019-01-11 01:43:49.031063,,https://archive.nytimes.com/www.nytimes.com/library/tech/99/08/biztech/articles/30digi.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1462297469,2019-01-11 01:43:49.031119,1145916406,[],Digital Commerce: Consumers' Desire for Information Privacy Ignored,https://archive.nytimes.com/www.nytimes.com/library/tech/99/08/biztech/articles/30digi.html,
False,2019-01-11 11:31:01.996944,,https://www.nytimes.com/2019/01/11/health/flu-widespread-cdc-.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",1462719236,2019-01-11 16:03:04,1147656322,[],"The Flu Is Widespread in the U.S., and It’s Not Too Late to Get Vaccinated",https://www.nytimes.com/2019/01/11/health/flu-widespread-cdc-.html,
